# redshift    SN_Ia    SN_II    SN_Ibc
2.826036811196719345e-01 2.344809481163111220e-01 5.358633363185821841e-01 2.296557155651066384e-01
2.824976758320868475e-01 2.344876526038760234e-01 5.358586431772867087e-01 2.296537042188371847e-01
2.823916859869862184e-01 2.344943554856011025e-01 5.358539511600791672e-01 2.296516933543196470e-01
2.822857110895042321e-01 2.345010567607055674e-01 5.358492602675061223e-01 2.296496829717883381e-01
2.821797511361797683e-01 2.345077564272871340e-01 5.358445705008989535e-01 2.296476730718138293e-01
2.820738061235518179e-01 2.345144544811726961e-01 5.358398818631791016e-01 2.296456636556481745e-01
2.819678760481598156e-01 2.345211509208724454e-01 5.358351943553892882e-01 2.296436547237382664e-01
2.818619609065434739e-01 2.345278457464965438e-01 5.358305079774523527e-01 2.296416462760510202e-01
2.817560606952432267e-01 2.345345389588103513e-01 5.358258227288327236e-01 2.296396383123568696e-01
2.816501754107996747e-01 2.345412305586831447e-01 5.358211386089217765e-01 2.296376308323950510e-01
2.815443050497539179e-01 2.345479205476414530e-01 5.358164556166509218e-01 2.296356238357075419e-01
2.814384496086475007e-01 2.345546089269412715e-01 5.358117737511410850e-01 2.296336173219176158e-01
2.813326090840223004e-01 2.345612956976165786e-01 5.358070930116682895e-01 2.296316112907149931e-01
2.812267834724206383e-01 2.345679808608238937e-01 5.358024133974232939e-01 2.296296057417528402e-01
2.811209727703853356e-01 2.345746644175744633e-01 5.357977349076978868e-01 2.296276006747276499e-01
2.810151769744596018e-01 2.345813463688834477e-01 5.357930575417815255e-01 2.296255960893349435e-01
2.809093960811869239e-01 2.345880267157616217e-01 5.357883812989667760e-01 2.296235919852714913e-01
2.808036300871111224e-01 2.345947054597273540e-01 5.357837061781908217e-01 2.296215883620817688e-01
2.806978792720617455e-01 2.346013826045326434e-01 5.357790321768270969e-01 2.296195852186401765e-01
2.805921438321765105e-01 2.346080581529408071e-01 5.357743592929413712e-01 2.296175825541177384e-01
2.804864232791753342e-01 2.346147321034017519e-01 5.357696875276186654e-01 2.296155803689794439e-01
2.803807176096041465e-01 2.346214044543004640e-01 5.357650168819896308e-01 2.296135786637098497e-01
2.802750268200094319e-01 2.346280752014578141e-01 5.357603473589794829e-01 2.296115774395626474e-01
2.801693509069378973e-01 2.346347443434622926e-01 5.357556789595763203e-01 2.296095766969613039e-01
2.800636898669366937e-01 2.346414118804548143e-01 5.357510116836815550e-01 2.296075764358635474e-01
2.799580436965534158e-01 2.346480778131115885e-01 5.357463455308218991e-01 2.296055766560665123e-01
2.798524123923362139e-01 2.346547421426234403e-01 5.357416805001634641e-01 2.296035773572129290e-01
2.797467959508334601e-01 2.346614048703277722e-01 5.357370165907705539e-01 2.296015785389016739e-01
2.796411943685940260e-01 2.346680659972506244e-01 5.357323538019245213e-01 2.295995802008247988e-01
2.795356076421672276e-01 2.346747255244772401e-01 5.357276921328658625e-01 2.295975823426568141e-01
2.794300357681027691e-01 2.346813834529481446e-01 5.357230315829362155e-01 2.295955849641155289e-01
2.793244787429506326e-01 2.346880397836961230e-01 5.357183721514127139e-01 2.295935880648911631e-01
2.792189365632615217e-01 2.346946945177032229e-01 5.357137138376076857e-01 2.295915916446890359e-01
2.791134092255861954e-01 2.347013476569258794e-01 5.357090566401518927e-01 2.295895957029222278e-01
2.790078967264761345e-01 2.347079992027651663e-01 5.357044005580643420e-01 2.295876002391704362e-01
2.789023990624830973e-01 2.347146491560781201e-01 5.356997455907452910e-01 2.295856052531765612e-01
2.787969166422413214e-01 2.347212975204998886e-01 5.356950917356501085e-01 2.295836107438500306e-01
2.786914493688557037e-01 2.347279442971525742e-01 5.356904389919930898e-01 2.295816167108541972e-01
2.785859969183031026e-01 2.347345894850638715e-01 5.356857873604552456e-01 2.295796231544808275e-01
2.784805592871370528e-01 2.347412330816306125e-01 5.356811368428585629e-01 2.295776300755107968e-01
2.783751364719117549e-01 2.347478750835003125e-01 5.356764874415497202e-01 2.295756374749498840e-01
2.782697284691817985e-01 2.347545154896173714e-01 5.356718391572677929e-01 2.295736453531147803e-01
2.781643352755021059e-01 2.347611543002635914e-01 5.356671919898154943e-01 2.295716537099209142e-01
2.780589568874280992e-01 2.347677915163167151e-01 5.356625459385783161e-01 2.295696625451049966e-01
2.779535933015154781e-01 2.347744271390262705e-01 5.356579010026815135e-01 2.295676718582921050e-01
2.778482445143204416e-01 2.347810611694180760e-01 5.356532571814073274e-01 2.295656816491745689e-01
2.777429105223998551e-01 2.347876936084085375e-01 5.356486144741139377e-01 2.295636919174774138e-01
2.776375913223105285e-01 2.347943244570311616e-01 5.356439728800781452e-01 2.295617026628906376e-01
2.775322869106099377e-01 2.348009537163369687e-01 5.356393323985640942e-01 2.295597138850989094e-01
2.774269972838560028e-01 2.348075813877995577e-01 5.356346930285402763e-01 2.295577255836601105e-01
2.773217224386070878e-01 2.348142074732817719e-01 5.356300547687027347e-01 2.295557377580154657e-01
2.772164623714217790e-01 2.348208319736578287e-01 5.356254176184395144e-01 2.295537504079026569e-01
2.771112170788591622e-01 2.348274548897978098e-01 5.356207815771414360e-01 2.295517635330606432e-01
2.770059865574788782e-01 2.348340762226050760e-01 5.356161466441763386e-01 2.295497771332184467e-01
2.769007708038407900e-01 2.348406959728368548e-01 5.356115128190142016e-01 2.295477912081489436e-01
2.767955704068265632e-01 2.348473141452509794e-01 5.356068800983242451e-01 2.295458057564246923e-01
2.766903848717940373e-01 2.348539307385924535e-01 5.356022484829853214e-01 2.295438207784222806e-01
2.765852140922502311e-01 2.348605457527644658e-01 5.355976179730648212e-01 2.295418362741706297e-01
2.764800580647569506e-01 2.348671591838121520e-01 5.355929885713314187e-01 2.295398522448563461e-01
2.763749167858763900e-01 2.348737710293231640e-01 5.355883602794737630e-01 2.295378686912030453e-01
2.762697902521714099e-01 2.348803812889037335e-01 5.355837330977673005e-01 2.295358856133288550e-01
2.761646784602052040e-01 2.348869899633465042e-01 5.355791070256573638e-01 2.295339030109960210e-01
2.760595814065412434e-01 2.348935970535817874e-01 5.355744820624926961e-01 2.295319208839254332e-01
2.759544990877436654e-01 2.349002025605270438e-01 5.355698582076310332e-01 2.295299392318418952e-01
2.758494315003766073e-01 2.349068064851644322e-01 5.355652354603848142e-01 2.295279580544506426e-01
2.757443786410050390e-01 2.349134088283761634e-01 5.355606138201366440e-01 2.295259773514871371e-01
2.756393405061940971e-01 2.349200095916711972e-01 5.355559932858300343e-01 2.295239971224986020e-01
2.755343170925095286e-01 2.349266087768505651e-01 5.355513738562045489e-01 2.295220173669448305e-01
2.754293083965172473e-01 2.349332063847899832e-01 5.355467555306470118e-01 2.295200380845630050e-01
2.753243144147838883e-01 2.349398024164241483e-01 5.355421383085030573e-01 2.295180592750727389e-01
2.752193351438761981e-01 2.349463968725721830e-01 5.355375221891993665e-01 2.295160809382283118e-01
2.751143705803614226e-01 2.349529897540762469e-01 5.355329071721465217e-01 2.295141030737770926e-01
2.750094207208074182e-01 2.349595810618226588e-01 5.355282932567241305e-01 2.295121256814531829e-01
2.749044855617822081e-01 2.349661707965761126e-01 5.355236804423967323e-01 2.295101487610271551e-01
2.747995651580322773e-01 2.349727589595376476e-01 5.355190687283236661e-01 2.295081723121387141e-01
2.746946600460498100e-01 2.349793455551660304e-01 5.355144581113836511e-01 2.295061963334501520e-01
2.745897696223730255e-01 2.349859305813384036e-01 5.355098485930630536e-01 2.295042208255984595e-01
2.744848938835721119e-01 2.349925140380320354e-01 5.355052401733775280e-01 2.295022457885903810e-01
2.743800328262173127e-01 2.349990959209591890e-01 5.355006328553285622e-01 2.295002712237122489e-01
2.742751864468798151e-01 2.350056762283840583e-01 5.354960266401310731e-01 2.294982971314847575e-01
2.741703547421308063e-01 2.350122549607031319e-01 5.354914215275078382e-01 2.294963235117890576e-01
2.740655377085420286e-01 2.350188321184619455e-01 5.354868175170766076e-01 2.294943503644613914e-01
2.739607353426856129e-01 2.350254077024499788e-01 5.354822146082850454e-01 2.294923776892650036e-01
2.738559476411342453e-01 2.350319817135883005e-01 5.354776128004881119e-01 2.294904054859235043e-01
2.737511746004607782e-01 2.350385541534482925e-01 5.354730120925861314e-01 2.294884337539654928e-01
2.736464162172386194e-01 2.350451250236155754e-01 5.354684124834689918e-01 2.294864624929152941e-01
2.735416724880416206e-01 2.350516943250354762e-01 5.354638139724751111e-01 2.294844917024893571e-01
2.734369434094440221e-01 2.350582620585456306e-01 5.354592165590180697e-01 2.294825213824362997e-01
2.733322289780205083e-01 2.350648282250596965e-01 5.354546202424581569e-01 2.294805515324820910e-01
2.732275291903460412e-01 2.350713928253977125e-01 5.354500250222216096e-01 2.294785821523806779e-01
2.731228440429961379e-01 2.350779558603649511e-01 5.354454308977445454e-01 2.294766132418905036e-01
2.730181735325467041e-01 2.350845173308090674e-01 5.354408378684336611e-01 2.294746448007572714e-01
2.729135176555740339e-01 2.350910772374534552e-01 5.354362459337824731e-01 2.294726768287639329e-01
2.728088764086546991e-01 2.350976355810762974e-01 5.354316550932465280e-01 2.294707093256770913e-01
2.727042497883659933e-01 2.351041923624664909e-01 5.354270653462733787e-01 2.294687422912600472e-01
2.725996378397679276e-01 2.351107475825865156e-01 5.354224766921893419e-01 2.294667757252240314e-01
2.724950410778606003e-01 2.351173012457189460e-01 5.354178891279967045e-01 2.294648096262842940e-01
2.723904589303943191e-01 2.351238533499184213e-01 5.354133026550570440e-01 2.294628439950244514e-01
2.722858913939479875e-01 2.351304038951539388e-01 5.354087172733922317e-01 2.294608788314538017e-01
2.721813384651014522e-01 2.351369528775209272e-01 5.354041329857353038e-01 2.294589141367437135e-01
2.720768001404343384e-01 2.351435002958237874e-01 5.353995497929233682e-01 2.294569499112528721e-01
2.719722764165270479e-01 2.351500461499665406e-01 5.353949676950233716e-01 2.294549861550100323e-01
2.718677672899603714e-01 2.351565904404986085e-01 5.353903866916509546e-01 2.294530228678504091e-01
2.717632727573154883e-01 2.351631331691814430e-01 5.353858067815728816e-01 2.294510600492455366e-01
2.716587928151739106e-01 2.351696743370448595e-01 5.353812279640686178e-01 2.294490976988865505e-01
2.715543274601177060e-01 2.351762139450057354e-01 5.353766502384958992e-01 2.294471358164982544e-01
2.714498766887291081e-01 2.351827519938607947e-01 5.353720736042973938e-01 2.294451744018417561e-01
2.713454404975911283e-01 2.351892884845109277e-01 5.353674980608422729e-01 2.294432134546467161e-01
2.712410188832868885e-01 2.351958234178303520e-01 5.353629236075186926e-01 2.294412529746508722e-01
2.711366118424000660e-01 2.352023567945793481e-01 5.353583502437944119e-01 2.294392929616261845e-01
2.710322193715147265e-01 2.352088886156119274e-01 5.353537779690715759e-01 2.294373334153164135e-01
2.709278414672153246e-01 2.352154188817262848e-01 5.353492067827916312e-01 2.294353743354821118e-01
2.708234781260869251e-01 2.352219475937065984e-01 5.353446366844053506e-01 2.294334157218879955e-01
2.707191293447145375e-01 2.352284747523486486e-01 5.353400676733559571e-01 2.294314575742953943e-01
2.706147951196840595e-01 2.352350003583564553e-01 5.353354997491505118e-01 2.294294998924930606e-01
2.705104754475816109e-01 2.352415244124344273e-01 5.353309329112958537e-01 2.294275426762696635e-01
2.704061703249936444e-01 2.352480469153301890e-01 5.353263671592688455e-01 2.294255859254009378e-01
2.703018797485072788e-01 2.352545678676764285e-01 5.353218024926265084e-01 2.294236296396970631e-01
2.701976040356650066e-01 2.352610872722842583e-01 5.353172389094009720e-01 2.294216738183147142e-01
2.700933431119471040e-01 2.352676051300321147e-01 5.353126764089775058e-01 2.294197184609903517e-01
2.699890967221776905e-01 2.352741214401835035e-01 5.353081149918715864e-01 2.294177635679449656e-01
2.698848648629457170e-01 2.352806362011435892e-01 5.353035546591994320e-01 2.294158091396569232e-01
2.697806475308405783e-01 2.352871494104268602e-01 5.352989954127012062e-01 2.294138551768719336e-01
2.696764447224521133e-01 2.352936610682903606e-01 5.352944372521967198e-01 2.294119016795128918e-01
2.695722564343703276e-01 2.353001711749996838e-01 5.352898801775002324e-01 2.294099486475000838e-01
2.694680826631860038e-01 2.353066797311782199e-01 5.352853241881752044e-01 2.294079960806465202e-01
2.693639234054899245e-01 2.353131867375712061e-01 5.352807692837001641e-01 2.294060439787286299e-01
2.692597786578735941e-01 2.353196921950332365e-01 5.352762154634767011e-01 2.294040923414900068e-01
2.691556484169287944e-01 2.353261961043691397e-01 5.352716627269415994e-01 2.294021411686892609e-01
2.690515326792477513e-01 2.353326984663858257e-01 5.352671110735298665e-01 2.294001904600842523e-01
2.689474314414231904e-01 2.353391992819422740e-01 5.352625605026404276e-01 2.293982402154173261e-01
2.688433447000482257e-01 2.353456985517908828e-01 5.352580110137463709e-01 2.293962904344627185e-01
2.687392724517161935e-01 2.353521962767159970e-01 5.352534626062988021e-01 2.293943411169852009e-01
2.686352146930209850e-01 2.353586924575249706e-01 5.352489152797325067e-01 2.293923922627424949e-01
2.685311714205570466e-01 2.353651870948943181e-01 5.352443690335739745e-01 2.293904438715317073e-01
2.684271426309190467e-01 2.353716801895783806e-01 5.352398238672950725e-01 2.293884959431264636e-01
2.683231283207020978e-01 2.353781717423309161e-01 5.352352797803683337e-01 2.293865484773007224e-01
2.682191284865017566e-01 2.353846617537657671e-01 5.352307367723638798e-01 2.293846014738702421e-01
2.681151431249139128e-01 2.353911502246106013e-01 5.352261948427724514e-01 2.293826549326167807e-01
2.680111722325351220e-01 2.353976371555704661e-01 5.352216539911006654e-01 2.293807088533288407e-01
2.679072158059621067e-01 2.354041225472910392e-01 5.352171142168962170e-01 2.293787632358126882e-01
2.678032738417921443e-01 2.354106064004633792e-01 5.352125755196756041e-01 2.293768180798609613e-01
2.676993464242322651e-01 2.354170887163038184e-01 5.352080378985872855e-01 2.293748733851088406e-01
2.675954338991389236e-01 2.354235694982045879e-01 5.352035013512568273e-01 2.293729291505386403e-01
2.674915358243337149e-01 2.354300487459625446e-01 5.351989658778262271e-01 2.293709853762112283e-01
2.673876521964159703e-01 2.354365264592302442e-01 5.351944314785388457e-01 2.293690420622309378e-01
2.672837830119850766e-01 2.354430026347643645e-01 5.351898981556648671e-01 2.293670992095706851e-01
2.671799282676411424e-01 2.354494772713838779e-01 5.351853659100312965e-01 2.293651568185848255e-01
2.670760879599846094e-01 2.354559503690678846e-01 5.351808347416524558e-01 2.293632148892796319e-01
2.669722620856161965e-01 2.354624219282945019e-01 5.351763046501938348e-01 2.293612734215116356e-01
2.668684506411371782e-01 2.354688919497817667e-01 5.351717756351527244e-01 2.293593324150654533e-01
2.667646536231491616e-01 2.354753604342267603e-01 5.351672476960411817e-01 2.293573918697319469e-01
2.666608710282543648e-01 2.354818273824232644e-01 5.351627208323036511e-01 2.293554517852730013e-01
2.665571028530552278e-01 2.354882927951997273e-01 5.351581950433601520e-01 2.293535121614400651e-01
2.664533490941545235e-01 2.354947566732959185e-01 5.351536703286928764e-01 2.293515729980112328e-01
2.663496097481556912e-01 2.355012190175324871e-01 5.351491466877271730e-01 2.293496342947402289e-01
2.662458848116623922e-01 2.355076798286988016e-01 5.351446241199108167e-01 2.293476960513903540e-01
2.661421742812787872e-01 2.355141391074450363e-01 5.351401026247885051e-01 2.293457582677664863e-01
2.660384781536094256e-01 2.355205968545313888e-01 5.351355822018279973e-01 2.293438209436405584e-01
