# number of detected SNeII per unit of redshift interval 
#  z_sim 	 dn_dz_Horiuchi dn_dz_Cole 	 dn_dz_Madau
4.379257270e-01 1.100064795e+01 1.834118767e+01 1.074459336e+01
4.380556205e-01 1.085326835e+01 1.809408703e+01 1.059987049e+01
4.381855344e-01 1.086146978e+01 1.810638098e+01 1.060710607e+01
4.383154707e-01 1.086967657e+01 1.811868093e+01 1.061434566e+01
4.384454294e-01 1.067710100e+01 1.779631905e+01 1.042553240e+01
4.385754085e-01 1.068516671e+01 1.780840356e+01 1.043264612e+01
4.387054088e-01 1.069323762e+01 1.782049385e+01 1.043976371e+01
4.388354327e-01 1.070131388e+01 1.783259015e+01 1.044688531e+01
4.389654770e-01 1.070939530e+01 1.784469216e+01 1.045401074e+01
4.390955419e-01 1.071748188e+01 1.785679989e+01 1.046114002e+01
4.392256306e-01 1.072557382e+01 1.786891364e+01 1.046827331e+01
4.393557403e-01 1.073367097e+01 1.788103316e+01 1.047541047e+01
4.394858705e-01 1.074177328e+01 1.789315840e+01 1.048255148e+01
4.396160233e-01 1.074988090e+01 1.790528956e+01 1.048969644e+01
4.397461984e-01 1.075799380e+01 1.791742661e+01 1.049684535e+01
4.398763940e-01 1.076611188e+01 1.792956939e+01 1.050399811e+01
4.400066109e-01 1.063009474e+01 1.770168909e+01 1.037053386e+01
4.401368514e-01 1.063811468e+01 1.771368107e+01 1.037759873e+01
4.402671125e-01 1.064613974e+01 1.772567871e+01 1.038466741e+01
4.403973941e-01 1.065416992e+01 1.773768199e+01 1.039173989e+01
4.405276997e-01 1.047728746e+01 1.744185277e+01 1.021846642e+01
4.406580263e-01 1.048518868e+01 1.745365935e+01 1.022542392e+01
4.407883734e-01 1.049309494e+01 1.746547148e+01 1.023238517e+01
4.409187434e-01 1.050100639e+01 1.747728940e+01 1.023935028e+01
4.410491355e-01 1.050892297e+01 1.748911301e+01 1.024631923e+01
4.411795481e-01 1.051684461e+01 1.750094218e+01 1.025329192e+01
4.413099826e-01 1.052477138e+01 1.751277703e+01 1.026026842e+01
4.414404403e-01 1.038668271e+01 1.728166429e+01 1.012490831e+01
4.415709186e-01 1.039450972e+01 1.729334629e+01 1.013179564e+01
4.417014176e-01 1.040234172e+01 1.730503379e+01 1.013868667e+01
4.418319409e-01 1.041017894e+01 1.731672711e+01 1.014558160e+01
4.419624849e-01 1.041802117e+01 1.732842593e+01 1.015248024e+01
4.420930494e-01 1.042586839e+01 1.734013024e+01 1.015938258e+01
4.422236375e-01 1.043372079e+01 1.735184032e+01 1.016628879e+01
4.423542472e-01 1.044157826e+01 1.736355598e+01 1.017319876e+01
4.424848774e-01 1.044944073e+01 1.737527714e+01 1.018011244e+01
4.426155303e-01 1.045730833e+01 1.738700397e+01 1.018702993e+01
4.427462057e-01 1.046518107e+01 1.739873648e+01 1.019395124e+01
4.428769018e-01 1.047305882e+01 1.741047449e+01 1.020087627e+01
4.430076194e-01 1.034382319e+01 1.719428936e+01 1.007425995e+01
4.431383606e-01 1.035160802e+01 1.720588502e+01 1.008110193e+01
4.432691225e-01 1.035939782e+01 1.721748611e+01 1.008794757e+01
4.433999050e-01 1.036719258e+01 1.722909264e+01 1.009479689e+01
4.435307121e-01 1.037499254e+01 1.724070496e+01 1.010165009e+01
4.436615399e-01 1.038279747e+01 1.725232271e+01 1.010850697e+01
4.437923883e-01 1.039060737e+01 1.726394591e+01 1.011536753e+01
4.439232604e-01 1.039842242e+01 1.727557480e+01 1.012223192e+01
4.440541541e-01 1.040624251e+01 1.728720923e+01 1.012910004e+01
4.441850685e-01 1.041406758e+01 1.729884910e+01 1.013597185e+01
4.443160056e-01 1.042189775e+01 1.731049460e+01 1.014284745e+01
4.444469653e-01 1.042973303e+01 1.732214571e+01 1.014972683e+01
4.445779457e-01 1.043757329e+01 1.733380226e+01 1.015660990e+01
4.447089479e-01 1.044541862e+01 1.734546437e+01 1.016349672e+01
4.448399736e-01 1.045326911e+01 1.735713218e+01 1.017038739e+01
4.449710201e-01 1.046112459e+01 1.736880544e+01 1.017728174e+01
4.451020875e-01 1.046898510e+01 1.738048417e+01 1.018417980e+01
4.452331793e-01 1.047685083e+01 1.739216869e+01 1.019108175e+01
4.453642919e-01 1.048472156e+01 1.740385866e+01 1.019798740e+01
4.454954252e-01 1.049259731e+01 1.741555408e+01 1.020489675e+01
4.456265826e-01 1.050047827e+01 1.742725527e+01 1.021180998e+01
4.457577613e-01 1.050836428e+01 1.743896196e+01 1.021872694e+01
4.458889607e-01 1.051625531e+01 1.745067412e+01 1.022564760e+01
4.460201835e-01 1.052415151e+01 1.746239196e+01 1.023257211e+01
4.461514285e-01 1.053205282e+01 1.747411539e+01 1.023950040e+01
4.462826941e-01 1.053995917e+01 1.748584429e+01 1.024643239e+01
4.464139824e-01 1.054787064e+01 1.749757881e+01 1.025336819e+01
4.465452936e-01 1.055578729e+01 1.750931899e+01 1.026030782e+01
4.466766255e-01 1.056370897e+01 1.752106464e+01 1.026725116e+01
4.468079793e-01 1.057163574e+01 1.753281585e+01 1.027419827e+01
4.469393568e-01 1.057956775e+01 1.754457279e+01 1.028114926e+01
4.470707551e-01 1.058750479e+01 1.755633520e+01 1.028810396e+01
4.472021745e-01 1.059544690e+01 1.756810311e+01 1.029506240e+01
4.473336184e-01 1.060339428e+01 1.757987683e+01 1.030202475e+01
4.474650831e-01 1.061134672e+01 1.759165602e+01 1.030899083e+01
4.475965686e-01 1.061930421e+01 1.760344069e+01 1.031596063e+01
4.477280785e-01 1.051508345e+01 1.742928129e+01 1.021396342e+01
4.478596096e-01 1.052296720e+01 1.744095275e+01 1.022086723e+01
4.479911616e-01 1.053085596e+01 1.745262963e+01 1.022777473e+01
4.481227372e-01 1.053874990e+01 1.746431219e+01 1.023468608e+01
4.482543349e-01 1.054664893e+01 1.747600027e+01 1.024160118e+01
4.483859533e-01 1.055455299e+01 1.748769378e+01 1.024851998e+01
4.485175949e-01 1.056246220e+01 1.749939292e+01 1.025544259e+01
4.486492590e-01 1.057037654e+01 1.751109764e+01 1.026236899e+01
4.487809440e-01 1.035576015e+01 1.715418024e+01 1.005326370e+01
4.489126515e-01 1.036351794e+01 1.716564950e+01 1.006005172e+01
4.490443823e-01 1.037128081e+01 1.717712428e+01 1.006684349e+01
4.491761339e-01 1.037904860e+01 1.718860439e+01 1.007363889e+01
4.493079074e-01 1.038682139e+01 1.720008990e+01 1.008043797e+01
4.494397048e-01 1.039459930e+01 1.721158100e+01 1.008724083e+01
4.495715231e-01 1.040238215e+01 1.722307742e+01 1.009404732e+01
4.497033627e-01 1.041016996e+01 1.723457919e+01 1.010085747e+01
4.498352268e-01 1.041796294e+01 1.724608661e+01 1.010767144e+01
4.499671118e-01 1.042576086e+01 1.725759936e+01 1.011448904e+01
4.500990177e-01 1.043356374e+01 1.726911743e+01 1.012131029e+01
4.502309485e-01 1.044137180e+01 1.728064117e+01 1.012813537e+01
4.503629003e-01 1.044918483e+01 1.729217025e+01 1.013496411e+01
4.504948729e-01 1.045700282e+01 1.730370466e+01 1.014179648e+01
4.506268700e-01 1.046482597e+01 1.731524470e+01 1.014863268e+01
4.507588886e-01 1.047265413e+01 1.732679013e+01 1.015547255e+01
4.508909281e-01 1.048048726e+01 1.733834090e+01 1.016231607e+01
4.510229915e-01 1.034129962e+01 1.710668546e+01 1.002661151e+01
4.511550769e-01 1.034903299e+01 1.711808518e+01 1.003336651e+01
4.512871834e-01 1.035677126e+01 1.712949015e+01 1.004012510e+01
4.514193132e-01 1.036451459e+01 1.714090061e+01 1.004688742e+01
4.515514656e-01 1.037226293e+01 1.715231647e+01 1.005365343e+01
4.516836389e-01 1.038001619e+01 1.716373759e+01 1.006042304e+01
4.518158352e-01 1.038777448e+01 1.717516416e+01 1.006719636e+01
4.519480546e-01 1.039553782e+01 1.718659617e+01 1.007397340e+01
4.520802950e-01 1.040330608e+01 1.719803345e+01 1.008075405e+01
4.522125579e-01 1.029786055e+01 1.702232586e+01 9.977838025e+00
4.523448443e-01 1.030555432e+01 1.703364954e+01 9.984552286e+00
4.524771517e-01 1.031325297e+01 1.704497844e+01 9.991270122e+00
4.526094813e-01 1.032095658e+01 1.705631265e+01 9.997991596e+00
4.527418348e-01 1.032866524e+01 1.706765234e+01 1.000471680e+01
4.528742092e-01 1.033637879e+01 1.707899724e+01 1.001144557e+01
4.530066056e-01 1.034409727e+01 1.709034743e+01 1.001817798e+01
4.531390262e-01 1.035182085e+01 1.710170313e+01 1.002491413e+01
4.532714679e-01 1.035954932e+01 1.711306404e+01 1.003165387e+01
4.534039310e-01 1.036728272e+01 1.712443023e+01 1.003839721e+01
4.535364188e-01 1.037502123e+01 1.713580195e+01 1.004514433e+01
4.536689277e-01 1.038276465e+01 1.714717889e+01 1.005189504e+01
4.538014577e-01 1.039051298e+01 1.715856108e+01 1.005864935e+01
4.539340128e-01 1.039826646e+01 1.716994883e+01 1.006540745e+01
4.540665889e-01 1.040602486e+01 1.718134182e+01 1.007216914e+01
4.541991861e-01 1.041378816e+01 1.719274003e+01 1.007893443e+01
4.543318083e-01 1.042155663e+01 1.720414382e+01 1.008570353e+01
4.544644517e-01 1.042933002e+01 1.721555286e+01 1.009247622e+01
4.545971162e-01 1.043710834e+01 1.722696712e+01 1.009925252e+01
4.547298055e-01 1.044489181e+01 1.723838695e+01 1.010603261e+01
4.548625163e-01 1.045268023e+01 1.724981204e+01 1.011281632e+01
4.549952481e-01 1.046047359e+01 1.726124237e+01 1.011960363e+01
4.551280046e-01 1.046827209e+01 1.727267825e+01 1.012639473e+01
4.552607828e-01 1.047607556e+01 1.728411942e+01 1.013318947e+01
4.553935821e-01 1.048388398e+01 1.729556582e+01 1.013998782e+01
4.555264059e-01 1.033537320e+01 1.704914641e+01 9.995604672e+00
4.556592515e-01 1.034307526e+01 1.706043295e+01 1.000230905e+01
4.557921183e-01 1.035078219e+01 1.707172466e+01 1.000901699e+01
4.559250093e-01 1.035849420e+01 1.708302180e+01 1.001572865e+01
4.560579225e-01 1.036621114e+01 1.709432419e+01 1.002244393e+01
4.561908568e-01 1.037393297e+01 1.710563175e+01 1.002916277e+01
4.563238153e-01 1.038165986e+01 1.711694474e+01 1.003588532e+01
4.564567960e-01 1.038939171e+01 1.712826300e+01 1.004261151e+01
4.565897979e-01 1.039712845e+01 1.713958644e+01 1.004934126e+01
4.567228238e-01 1.040487026e+01 1.715091529e+01 1.005607473e+01
4.568558722e-01 1.041261705e+01 1.716224943e+01 1.006281183e+01
4.569889417e-01 1.042036874e+01 1.717358874e+01 1.006955251e+01
4.571220352e-01 1.042812549e+01 1.718493346e+01 1.007629691e+01
4.572551513e-01 1.043588724e+01 1.719628349e+01 1.008304495e+01
4.573882885e-01 1.044365390e+01 1.720763869e+01 1.008979657e+01
4.575214496e-01 1.045142563e+01 1.721899931e+01 1.009655191e+01
4.576546334e-01 1.045920236e+01 1.723036523e+01 1.010331090e+01
4.577878384e-01 1.046698401e+01 1.724173634e+01 1.011007348e+01
4.579210672e-01 1.047477074e+01 1.725311286e+01 1.011683978e+01
4.580543188e-01 1.048256249e+01 1.726449469e+01 1.012360974e+01
4.581875915e-01 1.049035917e+01 1.727588171e+01 1.013038329e+01
4.583208882e-01 1.034285749e+01 1.703153668e+01 9.987197547e+00
4.584542076e-01 1.035054879e+01 1.704276582e+01 9.993878175e+00
4.585875482e-01 1.035824496e+01 1.705400008e+01 1.000056234e+01
4.587209127e-01 1.036594614e+01 1.706523967e+01 1.000725018e+01
4.588543000e-01 1.037365228e+01 1.707648451e+01 1.001394164e+01
4.589877085e-01 1.038136329e+01 1.708773446e+01 1.002063665e+01
4.591211409e-01 1.038907934e+01 1.709898976e+01 1.002733533e+01
4.592545962e-01 1.039680035e+01 1.711025030e+01 1.003403764e+01
4.593880727e-01 1.040452625e+01 1.712151597e+01 1.004074349e+01
4.595215731e-01 1.026523509e+01 1.689087035e+01 9.905582016e+00
4.596550964e-01 1.027286177e+01 1.690198740e+01 9.912200394e+00
4.597886409e-01 1.028049326e+01 1.691310949e+01 9.918822274e+00
4.599222095e-01 1.028812974e+01 1.692423686e+01 9.925447797e+00
4.600558007e-01 1.009186634e+01 1.659996927e+01 9.735374960e+00
4.601894133e-01 1.009936112e+01 1.661088630e+01 9.741876209e+00
4.603230501e-01 1.010686081e+01 1.662180851e+01 9.748381039e+00
4.604567095e-01 1.011436531e+01 1.663273579e+01 9.754889374e+00
4.605903901e-01 1.012187455e+01 1.664366803e+01 9.761401150e+00
4.607240952e-01 1.012938870e+01 1.665460547e+01 9.767916519e+00
4.608578227e-01 1.013690767e+01 1.666554797e+01 9.774435391e+00
4.609915715e-01 1.014443139e+01 1.667649543e+01 9.780957709e+00
4.611253449e-01 1.015196005e+01 1.668744811e+01 9.787483631e+00
4.612591407e-01 1.015949351e+01 1.669840584e+01 9.794013053e+00
4.613929577e-01 1.016703174e+01 1.670936854e+01 9.800545926e+00
4.615267995e-01 1.017457491e+01 1.672033647e+01 9.807082417e+00
4.616606635e-01 1.018212290e+01 1.673130944e+01 9.813622404e+00
4.617945489e-01 1.018967566e+01 1.674228738e+01 9.820165846e+00
4.619284592e-01 1.019723339e+01 1.675327057e+01 9.826712920e+00
4.620623915e-01 1.020479592e+01 1.676425880e+01 9.833263486e+00
4.621963452e-01 1.021236324e+01 1.677525199e+01 9.839817511e+00
4.623303241e-01 1.021993554e+01 1.678625046e+01 9.846375184e+00
4.624643248e-01 1.022751265e+01 1.679725394e+01 9.852936342e+00
4.625983468e-01 1.023509455e+01 1.680826240e+01 9.859500963e+00
4.627323944e-01 1.001054921e+01 1.643809703e+01 9.642472250e+00
4.628664635e-01 1.001796887e+01 1.644886606e+01 9.648895077e+00
4.630005540e-01 9.833169201e+00 1.614404756e+01 9.470192940e+00
4.631346702e-01 9.840456018e+00 1.615461999e+01 9.476499471e+00
4.632688078e-01 9.847747433e+00 1.616519719e+01 9.482809328e+00
4.634029672e-01 9.855043469e+00 1.617577919e+01 9.489122532e+00
4.635371519e-01 9.862344322e+00 1.618636627e+01 9.495439252e+00
4.636713580e-01 9.670760809e+00 1.587056394e+01 9.310283902e+00
4.638055862e-01 9.677923604e+00 1.588094709e+01 9.316479892e+00
4.639398395e-01 9.685091112e+00 1.589133520e+01 9.322679317e+00
4.640741142e-01 9.692263140e+00 1.590172799e+01 9.328882011e+00
4.642084114e-01 9.699439748e+00 1.591212554e+01 9.335088023e+00
4.643427333e-01 9.706621057e+00 1.592252803e+01 9.341297458e+00
4.644770766e-01 9.713806895e+00 1.593293520e+01 9.347510166e+00
4.646114429e-01 9.720997341e+00 1.594334717e+01 9.353726215e+00
4.647458334e-01 9.728192477e+00 1.595376404e+01 9.359945673e+00
4.648802455e-01 9.735392148e+00 1.596418561e+01 9.366168408e+00
4.650146808e-01 9.742596458e+00 1.597461200e+01 9.372394508e+00
4.651491401e-01 9.632792091e+00 1.579319704e+01 9.266065424e+00
4.652836208e-01 9.639919047e+00 1.580350775e+01 9.272223396e+00
4.654181254e-01 9.647050617e+00 1.581382328e+01 9.278384717e+00
4.655526534e-01 9.654186792e+00 1.582414360e+01 9.284549376e+00
4.656872030e-01 9.661327465e+00 1.583446855e+01 9.290717282e+00
4.658217768e-01 9.668472783e+00 1.584479836e+01 9.296888560e+00
4.659563737e-01 9.675622691e+00 1.585513292e+01 9.303063162e+00
4.660909921e-01 9.682777103e+00 1.586547212e+01 9.309241013e+00
4.662256352e-01 9.689936196e+00 1.587581621e+01 9.315422265e+00
4.663603010e-01 9.697099860e+00 1.588616503e+01 9.321606821e+00
4.664949883e-01 9.704268037e+00 1.589651849e+01 9.327794631e+00
4.666297009e-01 9.711440930e+00 1.590687688e+01 9.333985869e+00
4.667644356e-01 9.718618375e+00 1.591723996e+01 9.340180393e+00
4.668991919e-01 9.725800341e+00 1.592760769e+01 9.346378175e+00
4.670339739e-01 9.732987060e+00 1.593798039e+01 9.352579415e+00
4.671687777e-01 9.740178310e+00 1.594835774e+01 9.358783919e+00
4.673036034e-01 9.747374113e+00 1.595873978e+01 9.364991707e+00
4.674384546e-01 9.754574659e+00 1.596912677e+01 9.371202941e+00
4.675733273e-01 9.761779738e+00 1.597951840e+01 9.377417440e+00
4.677082227e-01 9.768989410e+00 1.598991477e+01 9.383635252e+00
4.678431430e-01 9.776203802e+00 1.600031605e+01 9.389856489e+00
4.679780849e-01 9.783422735e+00 1.601072198e+01 9.396080994e+00
4.681130499e-01 9.610262519e+00 1.572595784e+01 9.229079830e+00
4.682480394e-01 9.617357607e+00 1.573618152e+01 9.235196277e+00
4.683830504e-01 9.624457160e+00 1.574640976e+01 9.241315936e+00
4.685180853e-01 9.393088172e+00 1.536651535e+01 9.018476481e+00
4.686531439e-01 9.215968149e+00 1.507542719e+01 8.847752017e+00
4.687882241e-01 9.222769401e+00 1.508522031e+01 8.853612716e+00
4.689233289e-01 9.229575082e+00 1.509501801e+01 8.859476621e+00
4.690584568e-01 9.236385120e+00 1.510482020e+01 8.865343669e+00
4.691936062e-01 9.243199443e+00 1.511462675e+01 8.871213797e+00
4.693287810e-01 9.028229934e+00 1.476179829e+01 8.664240654e+00
4.694639781e-01 8.779464694e+00 1.435377790e+01 8.424867909e+00
4.695991969e-01 8.785940020e+00 1.436309149e+01 8.430444268e+00
4.697344417e-01 8.792419629e+00 1.437240952e+01 8.436023732e+00
4.698697082e-01 8.798903317e+00 1.438173172e+01 8.441606127e+00
4.700049970e-01 8.805391114e+00 1.439105811e+01 8.447191476e+00
4.701403113e-01 8.811883176e+00 1.440038892e+01 8.452779914e+00
4.702756472e-01 8.818379320e+00 1.440972389e+01 8.458371283e+00
4.704110062e-01 8.824879616e+00 1.441906310e+01 8.463965641e+00
4.705463899e-01 8.831384147e+00 1.442840669e+01 8.469563060e+00
4.706817952e-01 8.837892769e+00 1.443775443e+01 8.475163414e+00
4.708172245e-01 8.844405587e+00 1.444710648e+01 8.480766793e+00
4.709526777e-01 8.850922611e+00 1.445646285e+01 8.486373205e+00
4.710881526e-01 8.857443731e+00 1.446582337e+01 8.491982555e+00
4.712236521e-01 8.863969095e+00 1.447518827e+01 8.497594969e+00
4.713591749e-01 8.870498633e+00 1.448455742e+01 8.503210386e+00
4.714947193e-01 8.877032275e+00 1.449393074e+01 8.508828744e+00
4.716302893e-01 8.883570208e+00 1.450330849e+01 8.514450205e+00
4.717658817e-01 8.890112281e+00 1.451269044e+01 8.520074638e+00
4.719014959e-01 8.713049460e+00 1.422237032e+01 8.349748799e+00
4.720371362e-01 8.719464787e+00 1.423156712e+01 8.355263109e+00
4.721727982e-01 8.725884144e+00 1.424076799e+01 8.360780307e+00
4.723084831e-01 8.616834895e+00 1.406153683e+01 8.255667684e+00
4.724441930e-01 8.623177539e+00 1.407062439e+01 8.261117808e+00
4.725799248e-01 8.480077540e+00 1.383588260e+01 8.123409806e+00
4.727156802e-01 8.486318266e+00 1.384482083e+01 8.128771230e+00
4.728514600e-01 8.492563029e+00 1.385376319e+01 8.134135561e+00
4.729872614e-01 8.498811714e+00 1.386270951e+01 8.139502698e+00
4.731230876e-01 8.505064458e+00 1.387165998e+01 8.144872759e+00
4.732589372e-01 8.511321203e+00 1.388061452e+01 8.150245693e+00
4.733948085e-01 8.517581877e+00 1.388957303e+01 8.155621437e+00
4.735307054e-01 8.523846662e+00 1.389853575e+01 8.161000147e+00
4.736666248e-01 8.530115411e+00 1.390750248e+01 8.166381695e+00
4.738025663e-01 8.536388110e+00 1.391647320e+01 8.171766071e+00
4.739385338e-01 8.542664943e+00 1.392544817e+01 8.177153429e+00
4.740745231e-01 8.548945716e+00 1.393442710e+01 8.182543603e+00
4.742105356e-01 8.555230493e+00 1.394341008e+01 8.187936648e+00
4.743465730e-01 8.561519365e+00 1.395239725e+01 8.193332639e+00
4.744826323e-01 8.567812184e+00 1.396138839e+01 8.198731450e+00
4.746187158e-01 8.574109062e+00 1.397038365e+01 8.204133176e+00
4.747548232e-01 8.580409993e+00 1.397938303e+01 8.209537812e+00
4.748909525e-01 8.586714879e+00 1.398838638e+01 8.214945271e+00
4.750271070e-01 8.593023880e+00 1.399739393e+01 8.220355691e+00
4.751632846e-01 8.599336893e+00 1.400640553e+01 8.225768983e+00
4.752994839e-01 8.605653867e+00 1.401542110e+01 8.231185101e+00
4.754357096e-01 8.611975013e+00 1.402444095e+01 8.236604228e+00
4.755719573e-01 8.618300128e+00 1.403346477e+01 8.242026186e+00
4.757082278e-01 8.624629260e+00 1.404249264e+01 8.247451017e+00
4.758445237e-01 8.433071841e+00 1.372935140e+01 8.063656837e+00
4.759808415e-01 8.439263779e+00 1.373818028e+01 8.068962959e+00
4.761171833e-01 8.445459700e+00 1.374701319e+01 8.074271936e+00
4.762535495e-01 8.451659617e+00 1.375585015e+01 8.079583777e+00
4.763899375e-01 8.457863423e+00 1.376469099e+01 8.084898390e+00
4.765263507e-01 8.464071270e+00 1.377353594e+01 8.090215906e+00
4.766627871e-01 8.470283068e+00 1.378238486e+01 8.095536244e+00
4.767992454e-01 8.289665931e+00 1.348726122e+01 7.922306100e+00
4.769357301e-01 8.295748634e+00 1.349592300e+01 7.927514773e+00
4.770722368e-01 8.301835155e+00 1.350458859e+01 7.932726165e+00
4.772087665e-01 8.307925541e+00 1.351325805e+01 7.937940318e+00
4.773453216e-01 8.314019902e+00 1.352193155e+01 7.943157322e+00
4.774818987e-01 8.320118083e+00 1.353060886e+01 7.948377047e+00
4.776185000e-01 8.326220190e+00 1.353929012e+01 7.953599581e+00
4.777551256e-01 8.134230506e+00 1.322588091e+01 7.769608961e+00
4.778917730e-01 8.140195109e+00 1.323436336e+01 7.774712734e+00
4.780284460e-01 8.146163607e+00 1.324284976e+01 7.779819300e+00
4.781651420e-01 8.152135890e+00 1.325133995e+01 7.784928566e+00
4.783018602e-01 8.158111925e+00 1.325983387e+01 7.790040502e+00
4.784386048e-01 8.164091898e+00 1.326833179e+01 7.795155266e+00
4.785753713e-01 8.170075617e+00 1.327683343e+01 7.800272693e+00
4.787121613e-01 8.176063152e+00 1.328533889e+01 7.805392843e+00
4.788489764e-01 8.182054575e+00 1.329384827e+01 7.810515776e+00
4.789858135e-01 8.188049750e+00 1.330236138e+01 7.815641375e+00
4.791226754e-01 8.194048806e+00 1.331087839e+01 7.820769751e+00
4.792595611e-01 8.200051698e+00 1.331939925e+01 7.825900863e+00
4.793964688e-01 8.206058350e+00 1.332792382e+01 7.831034645e+00
4.795334027e-01 7.878889106e+00 1.279536621e+01 7.518242326e+00
4.796703590e-01 7.884659473e+00 1.280355236e+01 7.523173117e+00
4.798073383e-01 7.890433492e+00 1.281174215e+01 7.528106506e+00
4.799443434e-01 7.896211284e+00 1.281993574e+01 7.533042596e+00
4.800813704e-01 7.901992694e+00 1.282813291e+01 7.537981254e+00
